,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code,data_source
157,2008-08-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
158,2008-07-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
159,2008-06-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
160,2008-05-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
161,2008-04-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
162,2008-03-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
163,2008-02-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
164,2008-01-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
165,2007-12-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
166,2007-11-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
167,2007-10-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
168,2007-09-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
169,2007-08-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
170,2007-07-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
171,2007-06-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
172,2007-05-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
173,2007-04-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
174,2007-03-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
175,2007-02-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
176,2007-01-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
177,2006-12-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
178,2006-11-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
179,2006-10-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
180,2006-09-01,0,SI,FOUNDATION ENERGY MANAGEMENT LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
181,2006-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
182,2006-06-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
183,2006-05-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
184,2006-04-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
185,2006-03-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
186,2006-02-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
187,2006-01-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
188,2005-12-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
189,2005-11-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
190,2005-10-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
191,2005-09-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
192,2005-08-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
193,2005-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
194,2005-06-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
195,2005-05-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
196,2005-04-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
197,2005-03-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
198,2005-02-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
199,2005-01-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
200,2004-12-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
201,2004-11-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
202,2004-10-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
203,2004-09-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
204,2004-08-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
205,2004-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
206,2004-06-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
207,2004-05-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
208,2004-04-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
209,2004-03-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
210,2004-02-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
211,2004-01-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
212,2003-12-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
213,2003-11-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
214,2003-10-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
215,2003-09-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
216,2003-08-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
217,2003-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
218,2003-06-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
219,2003-05-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
220,2003-04-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
221,2003-03-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
222,2003-02-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
223,2003-01-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
224,2002-12-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
225,2002-11-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
226,2002-10-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
227,2002-09-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
228,2002-08-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
229,2002-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
230,2002-06-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
231,2002-05-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
232,2002-04-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
233,2002-03-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
234,2002-02-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
235,2002-01-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
236,2001-12-01,1,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,7.0,,,,7.0,1315.0,,,,,,,05-001-07727
237,2001-11-01,1,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,90.0,,,,90.0,1315.0,,,,,,,05-001-07727
238,2001-10-01,1,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,100.0,,,,100.0,1329.0,,,,,,,05-001-07727
239,2001-09-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
240,2001-08-01,10,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,3.0,,,,3.0,1315.0,,,,,,,05-001-07727
241,2001-07-01,0,SI,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,,,,,,,,,,,,,05-001-07727
242,2001-06-01,13,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,109.0,,,,109.0,1315.0,,,,,,,05-001-07727
243,2001-05-01,31,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,143.0,,,,143.0,1315.0,,,,,,,05-001-07727
244,2001-04-01,30,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,142.0,,,,142.0,1328.0,,,,,,,05-001-07727
245,2001-03-01,31,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,129.0,,,,129.0,,146.0,,,,146.0,1315.0,,,,,,,05-001-07727
246,2001-02-01,28,PR,PALADIN ENERGY PARTNERS LLC,1,7727,0,J SAND,125.0,4.0,,,129.0,,126.0,,,,126.0,1315.0,,,,,,,05-001-07727
247,2001-01-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,119.0,6.0,,,125.0,,144.0,,,,144.0,1315.0,,,,,,,05-001-07727
248,2000-12-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,95.0,24.0,,,119.0,,64.0,,,,64.0,1315.0,,,,,,,05-001-07727
249,2000-11-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,17.0,,,95.0,,76.0,,,,76.0,1315.0,,,,,,,05-001-07727
250,2000-10-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,,,,,,,,,,,,,05-001-07727
251,2000-09-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,,,,,,,,,,,,,05-001-07727
252,2000-08-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,100.0,,,,100.0,1315.0,,,,,,,05-001-07727
253,2000-07-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,150.0,,,,150.0,1315.0,,,,,,,05-001-07727
254,2000-06-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,136.0,,,,136.0,1324.0,,,,,,,05-001-07727
255,2000-05-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,170.0,,,,170.0,1315.0,,,,,,,05-001-07727
256,2000-04-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,190.0,,,,190.0,1315.0,,,,,,,05-001-07727
257,2000-03-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,207.0,,,,207.0,1315.0,,,,,,,05-001-07727
258,2000-02-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,,,,,,,,,,,,,05-001-07727
259,2000-01-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,,,,,,,,,,,,,05-001-07727
260,1999-12-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,126.0,,,,126.0,1315.0,,,,,,,05-001-07727
261,1999-11-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,222.0,,,,222.0,1315.0,,,,,,,05-001-07727
262,1999-10-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,78.0,,,,78.0,,268.0,,,,268.0,1000.0,,,,,,,05-001-07727
263,1999-09-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,70.0,8.0,,,78.0,,31.0,,,,31.0,1270.0,,,,,,,05-001-07727
264,1999-08-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,70.0,,,,70.0,,,,,,,,,,,,,,05-001-07727
265,1999-07-01,0,SI,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,70.0,,,,70.0,,,,,,,,,,,,,,05-001-07727
266,1999-06-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,70.0,,,,70.0,,30.0,,,,30.0,1437.0,,,,,,,05-001-07727
267,1999-05-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,65.0,5.0,,,70.0,,218.0,,,,218.0,1249.0,,,,,,,05-001-07727
268,1999-04-01,30,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,55.0,10.0,,,65.0,,204.0,,,,204.0,1315.0,,,,,,,05-001-07727
269,1999-03-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,40.0,15.0,,,55.0,,223.0,,,,223.0,1615.0,,,,,,,05-001-07727
270,1999-02-01,28,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,33.0,7.0,,,40.0,,195.0,,,,195.0,1315.0,,,,,,,05-001-07727
271,1999-01-01,31,PR,"THOROFARE RESOURCES, INC",1,7727,0,J SAND,180.0,9.0,156.0,,33.0,45.4,284.0,,,,284.0,1315.0,,,,,,,05-001-07727
272,2021-09-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
273,2021-08-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
274,2021-07-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
275,2021-06-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
276,2021-05-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
277,2021-04-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
278,2021-03-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
279,2021-02-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
280,2021-01-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
281,2020-12-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
282,2020-11-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
283,2020-10-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
284,2020-09-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
285,2020-08-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
286,2020-07-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
287,2020-06-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
288,2020-05-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
289,2020-04-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
290,2020-03-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
291,2020-02-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
292,2020-01-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
293,2019-12-01,0,SI,PAINTED PEGASUS PETROLEUM LLC,123,8053,0,J SAND,,,,,,,,,,,,,,,,,,,05-123-08053
